states,Year,Annual Rainfall mm,Season Length Days,Latitude,Longitude,crops,Price/Kg (Naira),Month,inflation_rate(all_item annual),inflation_rate(all_item monthly avg.),inflation_rate(food_item monthly avg.),inflation_rate(food_item monthly avg.)
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain yellow sold loose,289.44,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Onion bulb,594.44,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain white sold loose,290.76,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Broken Rice (Ofada),544.412036013552,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(ripe),246.1,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(unripe),204.03,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Yam tuber,198.47,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Beans:white black eye. sold loose,437.66,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Beans brown,sold loose",494.51,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Tomato,408.63,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari yellow,sold loose",365.13,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Rice Medium Grained,520.0,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain yellow sold loose,235.606060606061,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari white,sold loose",320.21,11,14.89,12.92,15.75,15.75
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain yellow sold loose,272.979797979798,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Onion bulb,322.860147890574,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain white sold loose,278.444444444444,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Broken Rice (Ofada),540.091305569,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Yam tuber,201.697551314464,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(ripe),297.808445140197,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(unripe),225.995457533919,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Beans:white black eye. sold loose,427.210884353742,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Beans brown,sold loose",455.810173898911,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Tomato,385.598845598846,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari yellow,sold loose",381.410746116629,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Rice Medium Grained,458.333333333333,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari white,sold loose",318.450858604311,10,14.23,12.66,15.42,15.42
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Onion bulb,222.357723577236,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain white sold loose,234.527089072544,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Broken Rice (Ofada),512.5536084525,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Yam tuber,181.145963315006,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(ripe),321.189846831405,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(unripe),302.18015496211,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Beans:white black eye. sold loose,297.597402597402,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Beans brown,sold loose",328.130434782609,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari white,sold loose",255.055254616024,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Tomato,408.818580800005,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari yellow,sold loose",235.693616840676,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Rice Medium Grained,425.333333333333,6,12.56,11.9,14.46,14.46
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain yellow sold loose,276.111111111111,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Onion bulb,587.084076054664,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain white sold loose,281.414141414141,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Broken Rice (Ofada),547.13409619362,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Yam tuber,178.57656717894,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(ripe),251.795811374616,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(unripe),225.99610159955,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Beans:white black eye. sold loose,427.272727272727,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Beans brown,sold loose",479.166666666667,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari white,sold loose",300.952380952381,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Rice Medium Grained,440.6845231,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Tomato,395.926590148254,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari yellow,sold loose",341.125541125541,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Rice Medium Grained,520.1745639,12,15.75,13.25,16.17,16.17
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain yellow sold loose,257.030653196045,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Tomato,435.62127848371,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Onion bulb,271.999830235124,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Maize grain white sold loose,253.155555555556,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Broken Rice (Ofada),529.6196039904,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Yam tuber,254.072222103517,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(ripe),302.090729783037,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Beans:white black eye. sold loose,337.370600414079,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Beans brown,sold loose",341.142857142857,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,"Gari white,sold loose",290.857142857143,8,13.22,12.23,14.87,14.87
Anambra,2020,1851.1904761904761,258.57142857142856,6.218313599434199,6.9531842,Plantain(unripe),285.645238,8,13.22,12.23,14.87,14.87
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),449.663315451851,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,375.631613756614,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,363.076923076923,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,206.102693602694,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,224.338624338624,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",219.555498967264,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,384.224137915327,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,198.362704516009,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",174.044138867668,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",402.137204776799,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),449.933113441122,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),203.949167106194,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,369.705215419501,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,141.571675761327,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),190.213219960953,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,248.158733564157,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,242.453076923077,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),200.0,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,246.248090666667,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),380.532171,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,176.585409188375,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),200.0,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,246.608372280014,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,301.583174083174,2,14.33,15.93,19.52,19.52
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,240.384615384615,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),380.0,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),212.732379783726,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",433.216783216783,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",165.819813205434,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,400.34965034965,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",201.701421309264,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,212.109997845292,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,356.666666666667,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,253.346238601361,9,11.28,13.16,15.92,15.92
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,300.0,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",409.034466666667,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",157.753896292506,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,386.061428571429,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),220.0,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,240.528846153846,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",201.324567351385,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,357.2018664,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,253.761399833157,11,11.28,12.41,14.8,14.8
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,303.548915592242,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,356.952,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",200.322952588443,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,395.714285714286,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,192.237263843999,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",156.969051037319,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",428.666666666667,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),192.881292449574,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,186.461885868267,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),380.19,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,244.293740740741,10,11.26,12.78,15.36,15.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,246.148148148148,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",226.98974651589,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,243.888888888889,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,403.8229903116,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",170.414571932791,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",407.301533053413,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),193.917514843087,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,218.136259153692,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),451.103952177131,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,239.917695473251,7,11.14,13.95,17.1,17.1
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),218.740773115773,7,11.14,13.95,17.1,17.1
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",417.453306778714,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),450.743357491138,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),185.927324299821,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,196.340226570001,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,247.314814814815,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),190.63232266251,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,256.52029991226,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,268.45978642043,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",164.931600547196,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),263.157894736842,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,182.095853890302,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,218.23843797528,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,306.27624388841,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,192.119514472456,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",249.242957652569,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,400.0,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",209.833858867365,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",424.728495433717,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,268.811265765047,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,410.453596111491,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",201.094433175569,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,211.425518925519,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,344.321930792519,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,372.0,4,12.48,15.2,18.89,18.89
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",221.463585434174,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,215.329391015666,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),198.931105931106,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,244.736842105263,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),205.193600776928,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,235.54802371148,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),390.37037037037,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),242.857142857143,1,15.13,16.22,19.62,19.62
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,237.699938949939,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,251.739618406285,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),193.884726384726,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,245.214170692432,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,187.032684869789,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),202.855165865457,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),450.338053243219,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",415.494435322022,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),238.663492113718,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,408.729437229437,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",166.972715011931,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",422.954545454545,8,11.23,13.55,16.5,16.5
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,361.510549668444,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,370.0,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,222.046453476466,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",215.026455026455,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,398.666666666667,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",171.027077497666,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Beans brown,sold loose",423.232323232323,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Broken Rice (Ofada),446.666666666667,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(unripe),207.874438161519,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Yam tuber,230.259050745242,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain white sold loose,246.03128054741,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Plantain(ripe),198.5066,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Maize grain yellow sold loose,240.963203463203,6,11.23,14.37,17.75,17.75
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari white,sold loose",170.056022408964,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,400.597508734244,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Onion bulb,223.171306645826,3,13.34,15.6,19.29,19.29
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,347.205387205387,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,348.389299943085,5,11.61,14.79,18.36,18.36
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Tomato,377.276749341527,7,11.14,13.95,17.1,17.1
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Rice Medium Grained,360.0,7,11.14,13.95,17.1,17.1
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,"Gari yellow,sold loose",211.376283846872,7,11.14,13.95,17.1,17.1
Anambra,2018,1935.0,284.7236842105263,6.218313599434199,6.9531842,Beans:white black eye. sold loose,399.87012987013,7,11.14,13.95,17.1,17.1
